NC_075290.1	NC_075290.1
NC_076172.1	NC_076172.1
NC_076176.1	NC_076176.1
NC_077014.1	NC_077014.1
NC_076224.1	NC_076224.1
NC_076179.1	NC_076179.1
NC_076180.1	NC_076180.1
NC_076241.1	NC_076241.1
NC_076963.1	NC_076963.1
NC_075292.1	NC_075292.1
NC_076023.1	NC_076023.1
NC_076247.1	NC_076247.1
NC_076259.1	NC_076259.1
NC_076263.1	NC_076263.1
NC_076026.1	NC_076026.1
NC_076699.1	NC_076699.1
NC_076287.1	NC_076287.1
NC_076242.1	NC_076242.1
NC_076344.1	NC_076344.1
NC_076377.1	NC_076377.1
NC_076375.1	NC_076375.1
NC_076360.1	NC_076360.1
NC_076272.1	NC_076272.1
NC_076273.1	NC_076273.1
NC_076695.1	NC_076695.1
NC_076389.1	NC_076389.1
NC_076401.1	NC_076401.1
NC_076402.1	NC_076402.1
NC_076606.1	NC_076606.1
NC_076674.1	NC_076674.1
NC_076398.1	NC_076398.1
NC_076723.1	NC_076723.1
NC_076724.1	NC_076724.1
NC_076725.1	NC_076725.1
NC_076413.1	NC_076413.1
NC_076736.1	NC_076736.1
NC_076746.1	NC_076746.1
NC_076762.1	NC_076762.1
NC_076787.1	NC_076787.1
NC_076792.1	NC_076792.1
NC_076793.1	NC_076793.1
NC_076742.1	NC_076742.1
NC_076801.1	NC_076801.1
NC_076461.1	NC_076461.1
NC_076454.1	NC_076454.1
NC_076455.1	NC_076455.1
NC_076467.1	NC_076467.1
NC_076710.1	NC_076710.1
NC_076399.1	NC_076399.1
NC_076727.1	NC_076727.1
NC_076842.1	NC_076842.1
NC_076733.1	NC_076733.1
NC_076434.1	NC_076434.1
NC_076440.1	NC_076440.1
NC_076833.1	NC_076833.1
NC_076832.1	NC_076832.1
NC_077043.1	NC_077043.1
NC_077041.1	NC_077041.1
NC_076862.1	NC_076862.1
NC_077067.1	NC_077067.1
NC_076872.1	NC_076872.1
NC_079031.1	NC_079031.1
NC_079066.1	NC_079066.1
NC_079073.1	NC_079073.1
NC_079046.1	NC_079046.1
NC_079028.1	NC_079028.1
NC_079115.1	NC_079115.1
NC_079038.1	NC_079038.1
NC_078939.1	NC_078939.1
NC_017829.1	NC_017829.1
NC_077216.1	NC_077216.1
NC_078245.1	NC_078245.1
NC_078732.1	NC_078732.1
NC_078461.1	NC_078461.1
NC_078049.1	NC_078049.1
NC_077696.1	NC_077696.1
NC_077696.1	NC_031134.1
NC_078773.1	NC_078773.1
NC_078036.1	NC_078036.1
NC_077801.1	NC_077801.1
NC_078596.1	NC_078596.1
NC_078599.1	NC_078599.1
NC_078570.1	NC_078570.1
NC_078611.1	NC_078611.1
NC_078471.1	NC_078471.1
NC_078413.1	NC_078413.1
NC_078866.1	NC_078866.1
NC_074449.1	NC_074449.1
NC_078011.1	NC_078011.1
NC_078005.1	NC_078005.1
NC_077940.1	NC_077940.1
NC_077946.1	NC_077946.1
NC_003311.2	NC_003311.2
NC_047744.1	NC_047744.1
NC_074656.1	NC_074656.1
NC_074657.1	NC_074657.1
NC_027399.1	NC_027399.1
NC_005859.1	NC_005859.1
NC_105115.1	NC_105115.1
NC_001526.4	NC_001526.4
NC_134264.1	NC_134264.1
NC_108593.1	NC_108593.1
NC_111671.1	NC_111671.1
NC_129838.1	NC_129838.1
NC_104949.1	NC_104949.1
NC_103785.1	NC_103785.1
NC_093713.1	NC_093713.1
NC_117242.1	NC_117242.1
NC_117061.1	NC_117061.1
NC_135462.1	NC_135462.1
NC_133254.1	NC_133254.1
NC_007550.1	NC_007550.1
NC_007551.1	NC_007551.1
NC_005235.1	NC_005235.1
NC_077667.1	NC_077667.1
NC_109808.1	NC_109808.1
NC_106835.1	NC_106835.1
NC_106232.1	NC_106232.1
NC_107026.1	NC_107026.1
NC_109869.1	NC_109869.1
NC_135652.1	NC_135652.1
NC_135682.1	NC_135682.1
NC_135686.1	NC_135686.1
NC_135687.1	NC_135687.1
NC_100129.1	NC_100129.1
NC_135468.1	NC_135468.1
NC_135470.1	NC_135470.1
NC_115889.1	NC_115889.1
NC_096949.1	NC_096949.1
NC_116642.1	NC_116642.1
NC_075434.1	NC_075434.1
NC_129370.1	NC_129370.1
NC_137448.1	NC_137448.1
NC_115838.1	NC_115838.1
NC_137450.1	NC_137450.1
NC_115621.1	NC_115621.1
NC_137525.1	NC_137525.1
NC_115651.1	NC_115651.1
NC_138320.1	NC_138320.1
NC_138333.1	NC_138333.1
NC_138392.1	NC_138392.1
NC_138394.1	NC_138394.1
NC_138399.1	NC_138399.1
NC_094196.1	NC_094196.1
NC_138401.1	NC_138401.1
NC_138403.1	NC_138403.1
NC_138465.1	NC_138465.1
NC_138469.1	NC_138469.1
NC_138478.1	NC_138478.1
NC_116322.1	NC_116322.1
NC_138487.1	NC_138487.1
NC_138494.1	NC_138494.1
NC_104627.1	NC_104627.1
NC_135602.1	NC_135602.1
NC_135604.1	NC_135604.1
NC_135608.1	NC_135608.1
NC_135609.1	NC_135609.1
NC_135610.1	NC_135610.1
NC_139133.1	NC_139133.1
NC_139135.1	NC_139135.1
NC_116689.1	NC_116689.1
NC_139139.1	NC_139139.1
